symbol,ZSTAT,P
B4GALT1,1.1499,0.1251
KRTAP2-4,1.1497,0.12513
BOLA1,1.1497,0.12513
ETNK2,1.1493,0.12521
C12orf42,1.1492,0.12524
TFPT,1.1491,0.12525
C17orf51,1.149,0.12527
AS3MT,1.149,0.12527
KCNA3,1.1487,0.12533
ESR1,1.1488,0.12533
KANK1,1.1486,0.12535
OR1L1,1.1486,0.12535
SPEF1,1.1486,0.12537
ZG16B,1.1486,0.12537
FYB,1.1485,0.12538
GNAQ,1.1484,0.12539
FZD4,1.1484,0.12541
PEA15,1.1474,0.12561
NEK11,1.1468,0.12573
TM7SF3,1.1461,0.12588
TIGD2,1.1453,0.12604
TNFSF15,1.1453,0.12605
TRG,1.1451,0.12609
SLC16A13,1.1449,0.12612
UTS2B,1.1449,0.12612
LRRC23,1.1445,0.12621
TMEM170B,1.1442,0.12626
COQ9,1.1441,0.12629
PBX3,1.1435,0.12641
CCDC150,1.1433,0.12646
SLC22A20,1.1424,0.12664
POLG2,1.1424,0.12665
SPINK2,1.1416,0.1268
TTC9B,1.1415,0.12683
ULBP1,1.141,0.12693
RBM14-RBM4,1.1397,0.12721
SP9,1.1396,0.12722
PYDC1,1.1394,0.12726
STOM,1.1394,0.12727
DHFR,1.1394,0.12728
ENO2,1.1391,0.12732
HK2,1.1389,0.12738
PLK1,1.1386,0.12743
LYVE1,1.138,0.12756
SLC35F4,1.1379,0.12758
STAU1,1.1378,0.1276
MED15,1.1378,0.1276
PTGDS,1.1376,0.12765
MAGOHB,1.1374,0.12769
TACR1,1.137,0.12777
ILF3,1.1369,0.12779
PEX13,1.1369,0.1278
RNF4,1.1362,0.12794
MTPN,1.1352,0.12814
LUZP6,1.1352,0.12814
GPBP1L1,1.1344,0.12831
GABRP,1.1341,0.12838
DNPEP,1.1338,0.12843
USH1C,1.1333,0.12854
SRSF7,1.1329,0.12863
NLE1,1.1327,0.12866
SERINC1,1.1327,0.12867
SHISA2,1.1326,0.1287
APOL2,1.1324,0.12874
PDCD5,1.1321,0.1288
ERN2,1.1319,0.12884
MIER3,1.1317,0.12887
KRTAP25-1,1.1314,0.12895
FAM150B,1.1307,0.12909
TRIQK,1.1306,0.1291
CYP2A13,1.1306,0.12911
KCNA2,1.1304,0.12915
C10orf67,1.1303,0.12917
C10orf76,1.1293,0.12939
CCDC17,1.1291,0.12943
MED9,1.1288,0.12948
RADIL,1.1288,0.12949
IDO1,1.1288,0.12949
MT3,1.1287,0.12951
WBP2NL,1.1287,0.12951
PDIA2,1.1287,0.12952
SPINK13,1.1286,0.12954
RASSF8,1.1281,0.12963
METTL9,1.1278,0.12971
CACNA1H,1.1277,0.12972
RBM4,1.1274,0.12979
SLX4,1.1274,0.12979
A4GALT,1.1274,0.12979
PDE6C,1.1273,0.1298
LRRC73,1.1264,0.13
BOD1L2,1.1263,0.13002
KLF9,1.1261,0.13006
ZBTB10,1.1261,0.13006
SH3YL1,1.1254,0.13021
TMEM141,1.1254,0.13022
TBX3,1.1254,0.13022
GPATCH11,1.1253,0.13024
THADA,1.1247,0.13036
FAM163A,1.1243,0.13045
NME5,1.1242,0.13046
ZNF618,1.1242,0.13047
CAV3,1.1241,0.13048
DNAH1,1.1239,0.13052
SDF2L1,1.1238,0.13055
TUBA8,1.1237,0.13058
IL17A,1.1232,0.13068
ABCG2,1.123,0.13072
CAPRIN2,1.123,0.13072
KRTCAP2,1.1227,0.13079
GALK1,1.1226,0.13081
GDPD1,1.1222,0.13089
PNLIP,1.1218,0.13097
ABCA9,1.1216,0.13101
ZNF821,1.1216,0.13101
VPRBP,1.1213,0.13108
KDM1B,1.1211,0.13113
THSD4,1.1209,0.13116
CHRNA10,1.1208,0.13119
ACTR2,1.1206,0.13123
CCDC92,1.1202,0.13131
SP110,1.1199,0.13138
SLC35A3,1.1196,0.13145
LRRC66,1.1192,0.13152
ADAM2,1.1192,0.13154
CCDC37,1.119,0.13156
FAM184A,1.1186,0.13166
SLC15A4,1.1184,0.13169
FOXP1,1.1183,0.13172
KHNYN,1.1182,0.13174
MTRNR2L2,1.1182,0.13175
FAM216B,1.1181,0.13176
C3orf84,1.1178,0.13183
HDAC1,1.1178,0.13184
DTWD1,1.1177,0.13186
MRPS21,1.1175,0.1319
SMYD3,1.1173,0.13194
C4BPA,1.1171,0.13197
OTOGL,1.1169,0.13201
NPBWR1,1.117,0.13201
WDR63,1.1169,0.13202
NDUFA9,1.1167,0.13207
SPSB2,1.1166,0.13208
AKAP3,1.1164,0.13212
UBXN1,1.1161,0.1322
NPB,1.116,0.13221
LTF,1.1157,0.13228
MFN2,1.1156,0.13229
EHD3,1.1154,0.13234
CYP2D6,1.1154,0.13235
KLHL36,1.1151,0.1324
TMEM263,1.1151,0.13241
CD63,1.115,0.13243
SLC7A1,1.1144,0.13256
SLC25A23,1.1141,0.13261
EIF4E,1.1141,0.13262
DNASE1,1.1139,0.13265
DCUN1D2,1.1138,0.13269
WFDC8,1.1136,0.13273
ANO1,1.113,0.13285
COX6A1,1.1129,0.13287
PLA2G16,1.1128,0.13289
ID2,1.1128,0.1329
TTYH1,1.1122,0.13304
PRSS35,1.1119,0.13308
RNF219,1.1119,0.1331
LMBRD1,1.1117,0.13313
ZFP82,1.1115,0.13317
SETD6,1.1115,0.13318
ATAD2B,1.1112,0.13323
HOOK2,1.1109,0.1333
THOC1,1.1107,0.13334
DHRS7B,1.1106,0.13338
TEKT4,1.1105,0.13339
CFAP221,1.1105,0.1334
RNASE2,1.1104,0.1334
TCEB1,1.1103,0.13344
SSC5D,1.11,0.13351
FDXR,1.1099,0.13352
SLC9A9,1.1098,0.13354
MFI2,1.1096,0.1336
BLOC1S6,1.1094,0.13362
PTPN18,1.1092,0.13368
BET1L,1.1089,0.13373
PKIA,1.1083,0.13386
IQCF2,1.1082,0.13388
KRTAP4-7,1.1081,0.13391
KRTAP2-3,1.1081,0.13391
GPR19,1.1074,0.13407
ZNF888,1.1058,0.1344
ZNF564,1.1056,0.13444
TMEM69,1.1057,0.13444
CNIH2,1.1056,0.13445
INF2,1.105,0.13457
HMGB2,1.1048,0.13462
BPIFB6,1.1047,0.13464
HIST2H2BE,1.1046,0.13468
C10orf55,1.1045,0.13469
TMEM126A,1.1045,0.1347
TCF20,1.104,0.1348
MORC2,1.1022,0.13518
CNOT10,1.102,0.13523
GEMIN7,1.102,0.13524
LOC100134391,1.1019,0.13525
APOBEC3B,1.1017,0.1353
PLEKHO2,1.1016,0.13532
PCCA,1.1015,0.13534
HIAT1,1.1014,0.13537
FCRLA,1.1013,0.13539
PIK3CA,1.1012,0.13541
HIST2H2AB,1.1011,0.13542
TMEM86B,1.1004,0.13558
HSD17B4,1.0995,0.13577
SP3,1.0984,0.13601
ADSSL1,1.0983,0.13604
PDK1,1.0982,0.13606
RYR2,1.0975,0.13622
MS4A3,1.0971,0.13629
SLC3A2,1.0971,0.1363
ZBTB14,1.097,0.13632
C12orf57,1.097,0.13633
C17orf89,1.0966,0.13641
USE1,1.0964,0.13646
FBXW2,1.0962,0.13649
PTPRK,1.0961,0.13652
LOC645177,1.096,0.13655
C15orf48,1.0953,0.13669
ENO4,1.0949,0.13678
SLC5A10,1.0946,0.13684
MATK,1.0946,0.13685
KPNA5,1.0946,0.13685
COL8A1,1.0945,0.13687
FECH,1.0945,0.13688
C16orf72,1.0943,0.13692
ACTL6B,1.0938,0.13702
PLEKHB1,1.0929,0.13723
KIF6,1.0923,0.13736
IBSP,1.0922,0.13737
KRT222,1.0919,0.13744
FHOD3,1.0916,0.13749
MTTP,1.0913,0.13757
ADHFE1,1.0913,0.13757
TAT,1.0911,0.13761
ZNF91,1.0909,0.13766
LOC101927420,1.0906,0.13773
PUS10,1.0905,0.13775
LIF,1.0904,0.13777
RCAN1,1.0903,0.1378
MELK,1.0899,0.13787
C7orf33,1.0899,0.13787
IGSF6,1.0898,0.13791
LYRM1,1.0897,0.13793
SAMD9,1.0896,0.13795
KLHDC1,1.0891,0.13806
LOC646730,1.0889,0.13809
DES,1.0885,0.13819
NBN,1.0885,0.13819
PLEKHF2,1.0884,0.1382
YY1AP1,1.0883,0.13822
TMTC1,1.0881,0.13827
ZNF320,1.088,0.13829
SLC35E1,1.0878,0.13834
H3F3B,1.0877,0.13836
PRPF31,1.0874,0.13844
TEKT3,1.0872,0.13847
ATP2C1,1.0863,0.13867
ASIC5,1.0862,0.13869
ARRDC3,1.086,0.13873
L3MBTL3,1.0859,0.13877
RCOR3,1.0859,0.13877
CLIP3,1.0858,0.13878
KRTAP2-2,1.0855,0.13885
RYR1,1.0854,0.13888
AK4,1.0852,0.13892
FCRL3,1.0852,0.13892
PPP1R3G,1.0845,0.13906
DEF6,1.0836,0.13927
ACR,1.0835,0.13928
TBC1D5,1.0833,0.13933
ZMYND11,1.0832,0.13935
TCP11,1.0828,0.13944
ASPDH,1.0823,0.13956
C9orf92,1.0815,0.13975
ADAMTS18,1.0813,0.13979
FAM105A,1.0811,0.13983
LELP1,1.0809,0.13988
ROBO3,1.0807,0.13992
SIM1,1.0806,0.13993
ZNF189,1.0805,0.13996
MMRN2,1.0805,0.13997
NDUFV2,1.0803,0.14001
POU4F1,1.0797,0.14013
TAPBPL,1.0796,0.14016
TM4SF1,1.0789,0.14031
KANK3,1.0786,0.14038
TECPR1,1.0785,0.1404
PHLPP1,1.0785,0.1404
PEX7,1.0784,0.14042
C12orf71,1.0784,0.14043
CD300C,1.0783,0.14046
KIF26B,1.0778,0.14057
KLC2,1.0773,0.14067
ADD1,1.0773,0.14068
DNAJC11,1.0772,0.14069
TGFBI,1.0771,0.14073
PHF13,1.077,0.14073
C15orf65,1.077,0.14075
KCNE3,1.0768,0.14077
TREH,1.0768,0.14079
RTN4RL2,1.0764,0.14087
TBC1D14,1.076,0.14096
GSG1,1.076,0.14096
MATR3,1.076,0.14097
EIF1AD,1.0758,0.14101
FUS,1.0758,0.14101
SEC24C,1.0756,0.14104
IPP,1.0756,0.14105
AGAP11,1.0755,0.14107
APOF,1.0753,0.14112
CCDC9,1.075,0.14118
SAMD12,1.0749,0.1412
DCUN1D3,1.0749,0.14122
NPM2,1.0748,0.14123
VAC14,1.0746,0.14127
KLK9,1.0744,0.14131
TMEM150C,1.0743,0.14134
GALNT13,1.0741,0.1414
SV2A,1.074,0.1414
MAD2L1,1.0734,0.14154
KRR1,1.0734,0.14155
SYNDIG1,1.0733,0.14156
CNP,1.073,0.14164
CAMK2G,1.0717,0.14192
CLDN22,1.0716,0.14195
ZNF646,1.0716,0.14196
GLP2R,1.0713,0.14201
LMNTD1,1.0711,0.14206
ANKRD32,1.0708,0.14213
UBXN11,1.0708,0.14213
GCC1,1.0707,0.14214
CLPP,1.0701,0.14228
LURAP1,1.0699,0.14233
OSBPL1A,1.0699,0.14233
ENTHD1,1.0698,0.14235
HMGA2,1.0695,0.14241
PCDH7,1.0695,0.14242
OR51A2,1.0695,0.14243
ATP5I,1.0693,0.14246
C11orf70,1.0693,0.14248
SET,1.0692,0.14249
LOC101927029,1.069,0.14253
PPP1R16B,1.069,0.14253
MUC21,1.0687,0.14261
SERPING1,1.0686,0.14263
CLECL1,1.068,0.14276
CACHD1,1.0677,0.14282
FKTN,1.0675,0.14288
THNSL2,1.0671,0.14296
PDCD7,1.067,0.14299
STX4,1.0668,0.14302
CTSO,1.0665,0.1431
UBE3A,1.0665,0.14311
AADACL2,1.0663,0.14315
SEPT3,1.0662,0.14317
SSTR3,1.066,0.14321
CNOT8,1.0658,0.14326
CCDC186,1.0656,0.14331
TMEM38A,1.0654,0.14335
CHCHD5,1.0652,0.14339
TMEM158,1.0652,0.14339
HEYL,1.0652,0.14339
C11orf95,1.0648,0.14349
ASAP2,1.064,0.14366
IST1,1.0636,0.14377
VPS13C,1.0635,0.14378
GALP,1.0628,0.14393
CRB3,1.0626,0.14398
TMEM178A,1.062,0.14412
SLC7A4,1.0614,0.14424
IL16,1.0612,0.14429
CCDC36,1.0606,0.14443
GRIN2C,1.0606,0.14444
ALKBH7,1.0606,0.14444
SUPT20H,1.0604,0.14448
ANKAR,1.0603,0.14451
ARHGEF40,1.06,0.14457
ACP1,1.0597,0.14464
FAM78A,1.0596,0.14466
GLI2,1.0596,0.14466
PSMA2,1.059,0.1448
TMPRSS5,1.0588,0.14485
GUSB,1.0585,0.14491
KLK7,1.0585,0.14491
ABR,1.0585,0.14492
TULP2,1.0579,0.14505
ERI2,1.0578,0.14508
CNNM1,1.0577,0.14509
UGDH,1.0576,0.14512
PRR22,1.0571,0.14522
LOC100996701,1.057,0.14525
PARP4,1.0568,0.14529
TRMT13,1.0568,0.14531
CLCA4,1.0566,0.14535
MRPL10,1.0565,0.14537
MIF,1.0564,0.1454
ATP11A,1.0562,0.14543
C8orf58,1.0555,0.1456
CHST1,1.055,0.14572
RASGEF1B,1.0543,0.14588
FOXD3,1.0543,0.14588
EBF2,1.054,0.14593
PRPF38B,1.0537,0.146
OR14I1,1.0536,0.14603
TSR1,1.0535,0.14605
ZNF529,1.0533,0.14611
FAM155A,1.0531,0.14615
NUDT9,1.0528,0.14621
ZNF536,1.0527,0.14623
FBLIM1,1.0521,0.14638
F13A1,1.052,0.14639
WDR34,1.0516,0.14648
CADM2,1.0515,0.14651
GAB4,1.0513,0.14655
RANBP1,1.0513,0.14657
ANKRD17,1.0512,0.14657
CCNH,1.0512,0.14659
PTPN2,1.0511,0.1466
ATG4B,1.0511,0.1466
GAB1,1.0509,0.14665
EDNRA,1.0507,0.1467
MYL5,1.0506,0.14671
FRAT1,1.0504,0.14676
OR3A3,1.0502,0.14682
SEC62,1.0501,0.14684
MYOM1,1.0498,0.14691
ZNF696,1.0496,0.14695
CIRH1A,1.0496,0.14696
ACSM3,1.0493,0.14703
TCF21,1.0492,0.14704
KLK8,1.0491,0.14705
MILR1,1.0489,0.14712
ACTL7B,1.0486,0.14718
FAM25A,1.0483,0.14725
FSTL1,1.0481,0.1473
C14orf28,1.048,0.14732
DMBT1,1.0475,0.14743
TRIM29,1.0472,0.14751
PXT1,1.0468,0.14759
UBXN2B,1.0468,0.14759
F2RL1,1.0467,0.14762
PAK6,1.0462,0.14773
SERGEF,1.0462,0.14774
MBNL1,1.046,0.14778
POLR1C,1.046,0.14779
C1QTNF2,1.0458,0.14783
PSPN,1.0458,0.14783
C10orf10,1.0455,0.14789
MRLN,1.0449,0.14804
FIGNL1,1.0444,0.14814
SMTNL1,1.0438,0.14829
COL16A1,1.0435,0.14836
SLC28A1,1.0428,0.14852
ZNF548,1.0425,0.1486
NBAS,1.0424,0.14861
CYP7A1,1.042,0.14872
CCPG1,1.0414,0.14883
FKBP3,1.0413,0.14887
LOC101927844,1.0413,0.14887
PPM1J,1.0412,0.14889
CNTD2,1.0409,0.14895
ERMARD,1.0403,0.1491
MYO1B,1.0402,0.14913
UHMK1,1.039,0.14941
GAK,1.0387,0.14947
POLR3B,1.0385,0.14953
TBC1D17,1.0384,0.14955
USP25,1.0379,0.14965
ERF,1.0377,0.1497
LOC390877,1.0377,0.14971
THAP1,1.0376,0.14972
PRICKLE2,1.037,0.14986
AFM,1.037,0.14988
GHITM,1.0369,0.1499
HFE2,1.0367,0.14993
SCN5A,1.0364,0.15
DOHH,1.0361,0.15008
PLCXD3,1.0359,0.15013
FAM159A,1.0357,0.15017
CDC25B,1.0356,0.15018
SOX14,1.0356,0.15019
MRGPRX2,1.0355,0.15022
FKBP15,1.0354,0.15024
NOX3,1.0354,0.15024
TCTE3,1.0344,0.15047
PRLH,1.034,0.15057
CACNA1A,1.034,0.15058
PIGS,1.0338,0.15061
TSPYL5,1.0337,0.15063
ZNF22,1.0335,0.15069
THEM4,1.0333,0.15073
KCNS1,1.0329,0.15081
ACER1,1.0328,0.15084
ELL2,1.0327,0.15087
SMARCC1,1.0326,0.15088
MMP17,1.0325,0.15093
THUMPD1,1.0321,0.15101
DNALI1,1.032,0.15103
ZNF444,1.0316,0.15113
OPN1SW,1.0314,0.15117
METAP1,1.0313,0.15119
NPAS4,1.0313,0.1512
ASB4,1.0309,0.1513
HRG,1.03,0.15151
CHST15,1.0291,0.15173
GBAS,1.029,0.15174
CD6,1.0289,0.15177
CAD,1.0284,0.15188
PDLIM2,1.0284,0.15188
TP53I11,1.0282,0.15193
LIAS,1.0279,0.152
KLF12,1.0271,0.15218
TAP1,1.0269,0.15224
IFI16,1.0267,0.15228
PPAPDC3,1.0264,0.15235
HEATR9,1.0261,0.15241
SNCG,1.0261,0.15243
PMEPA1,1.0256,0.15254
RSF1,1.0254,0.15259
ASB1,1.025,0.15267
ZEB2,1.025,0.15268
PHTF2,1.025,0.15269
CPED1,1.0249,0.1527
TIMM21,1.0248,0.15274
SPDYC,1.0245,0.15279
CST6,1.0245,0.15281
NOL9,1.0242,0.15287
PGM2L1,1.0241,0.1529
USP24,1.0238,0.15297
C7orf69,1.0233,0.15307
KCNQ1,1.0229,0.15318
ZNF705A,1.0228,0.1532
PMS1,1.0227,0.15322
ERCC2,1.0225,0.15327
UROD,1.0225,0.15327
C8orf34,1.0224,0.1533
HTRA4,1.0224,0.15331
FKBP1B,1.0223,0.15332
GLIS1,1.022,0.15338
SMC3,1.0215,0.15351
KRT5,1.0214,0.15352
CEP290,1.021,0.15362
ZKSCAN8,1.0207,0.15369
C8orf46,1.0206,0.15372
NUDT17,1.0205,0.15376
KRTAP2-1,1.0201,0.15385
SFT2D1,1.0201,0.15385
SNAPC2,1.02,0.15387
NDUFB2,1.0195,0.15399
MRS2,1.0195,0.15399
HN1,1.0194,0.15399
HHEX,1.0192,0.15406
STYK1,1.019,0.1541
TRAPPC5,1.0184,0.15424
FBP1,1.0183,0.15426
UNC119,1.0179,0.15437
SLC26A5,1.0174,0.15448
S100A10,1.0171,0.15456
QSER1,1.017,0.15457
KLHL35,1.017,0.15459
DDHD1,1.0169,0.15461
TACC1,1.0168,0.15462
STON2,1.0162,0.15477
HPCAL4,1.0158,0.15486
CEBPB,1.0158,0.15486
DHDH,1.0154,0.15495
DNASE1L3,1.0151,0.15502
SASS6,1.0151,0.15503
PNKP,1.0151,0.15503
MAPK12,1.0151,0.15504
BMPR1A,1.015,0.15505
CD59,1.015,0.15506
VILL,1.0149,0.15507
APOBEC3D,1.0149,0.15508
RFC3,1.0147,0.15512
SEZ6L,1.0143,0.15521
ZNF706,1.0144,0.15521
LRBA,1.0143,0.15522
ZNF556,1.0142,0.15523
LOC81691,1.0143,0.15523
CCAR2,1.0139,0.15531
MPO,1.013,0.15552
BBOX1,1.0128,0.15558
LEUTX,1.0126,0.15563
NKX2-1,1.0126,0.15563
OR1Q1,1.0124,0.15568
TREX1,1.0123,0.15571
PATE3,1.0122,0.15572
RPS15,1.012,0.15577
ATG12,1.0115,0.1559
NUF2,1.0109,0.15603
TMEM81,1.0107,0.15608
GNMT,1.0107,0.15609
IRGC,1.0106,0.1561
RSPH3,1.0105,0.15613
SMIM7,1.0102,0.1562
MRPL19,1.0097,0.15631
IMP4,1.0096,0.15633
JOSD2,1.0092,0.15643
DGKH,1.0091,0.15648
TFAP2E,1.009,0.15649
COX15,1.0086,0.15658
OCEL1,1.0084,0.15663
BACE1,1.0084,0.15663
SMG7,1.0081,0.15671
MPV17,1.0077,0.15679
NID1,1.0077,0.15681
C1orf106,1.0075,0.15685
KCNG1,1.0073,0.15689
NEXN,1.007,0.15697
SIRT5,1.007,0.15698
C19orf40,1.0067,0.15703
CMPK2,1.0067,0.15703
SST,1.0066,0.15706
SSNA1,1.0065,0.15709
OR10G3,1.006,0.1572
CPLX2,1.0059,0.15724
CATSPER1,1.0054,0.15735
CMTM6,1.0053,0.15739
NUCB1,1.005,0.15746
MARVELD3,1.0049,0.15748
SSFA2,1.0046,0.15754
CTNNBL1,1.0041,0.15767
PRDM14,1.004,0.15769
IL33,1.0038,0.15773
PMFBP1,1.0035,0.1578
HAGH,1.0036,0.1578
LOC101927262,1.0034,0.15783
FAXDC2,1.0033,0.15785
BRI3,1.0033,0.15785
PHB,1.0033,0.15787
SPSB4,1.0032,0.15788
CFAP53,1.003,0.15793
CCDC116,1.003,0.15794
MTMR4,1.0029,0.15796
EDN3,1.0027,0.15799
AKR1B10,1.0022,0.15813
RASSF4,1.0021,0.15814
ZNF407,1.0019,0.15819
FAM178B,1.0018,0.15822
CTXN3,1.0017,0.15825
ARHGEF4,1.0017,0.15826
LASP1,1.0015,0.15829
LRWD1,1.0014,0.15832
TMEM72,1.0011,0.15839
ABAT,1.0009,0.15843
CEP192,1.0009,0.15844
INSC,1.0003,0.15858
TESK2,1.0003,0.15859
LOC200726,0.99984,0.15869
MOSPD3,0.9995,0.15878
CDX1,0.99944,0.15879
TLR1,0.99939,0.1588
AKIP1,0.99931,0.15882
CHSY3,0.99911,0.15887
COX4I2,0.99879,0.15895
MAP4K5,0.99871,0.15897
FAM111B,0.99859,0.159
ZNF579,0.99813,0.15911
NINJ2,0.9978,0.15919
KLK6,0.99781,0.15919
HACD4,0.9976,0.15924
TMEM252,0.99733,0.1593
SLC30A8,0.99733,0.1593
WDYHV1,0.99692,0.1594
LDHA,0.99692,0.1594
PSKH2,0.9967,0.15946
B3GAT3,0.99651,0.1595
CPSF3,0.99647,0.15951
RABGAP1L,0.99645,0.15952
TRIB1,0.99573,0.15969
DNAJC18,0.99545,0.15976
CKM,0.99541,0.15977
SGSM2,0.9944,0.16001
HIST2H2AC,0.99438,0.16002
TCTA,0.99435,0.16003
UBE2L6,0.99403,0.1601
ODC1,0.99403,0.16011
CCDC71,0.99396,0.16012
XYLT1,0.99379,0.16016
PARP6,0.99379,0.16016
FEM1C,0.99359,0.16021
PPP1R3E,0.99347,0.16024
ZNF865,0.9934,0.16026
NAMPT,0.99321,0.1603
SMAP1,0.99278,0.16041
GOPC,0.99258,0.16046
MAP1S,0.99236,0.16051
CLASRP,0.99222,0.16055
YTHDC1,0.99213,0.16057
SH3BGRL3,0.99193,0.16062
STX1B,0.99186,0.16063
DYRK3,0.99171,0.16067
HES7,0.99147,0.16073
GLI4,0.99101,0.16084
AAAS,0.99093,0.16086
LY96,0.99059,0.16094
KIF25,0.99055,0.16095
AOC3,0.99051,0.16096
SCUBE3,0.99036,0.161
EIF2D,0.99029,0.16102
TTC28,0.99026,0.16102
GMEB2,0.99019,0.16104
MRPL57,0.99018,0.16104
ANKRD45,0.99016,0.16105
ZNF555,0.98991,0.16111
ASAP3,0.98981,0.16113
NIT1,0.9896,0.16118
NIFK,0.9892,0.16128
OR1E2,0.98904,0.16132
DKK1,0.98893,0.16135
CA9,0.98847,0.16146
TFB2M,0.98806,0.16156
IL17D,0.98788,0.16161
ZNF76,0.98777,0.16163
MAT2B,0.98735,0.16174
ART5,0.98676,0.16188
KLHL21,0.98667,0.1619
RRP7A,0.98668,0.1619
CASP10,0.98647,0.16195
CUBN,0.98646,0.16195
HMG20B,0.98641,0.16197
PSMA3,0.98638,0.16197
NCBP2,0.98633,0.16199
BOLA2B,0.98575,0.16213
ACTR5,0.98568,0.16214
MPHOSPH8,0.98496,0.16232
PRMT9,0.98463,0.1624
RAG1,0.98459,0.16241
KCNMB4,0.98392,0.16258
RPS6KA1,0.98378,0.16261
HECTD3,0.98307,0.16279
HMGN1,0.98308,0.16279
SH3RF1,0.98307,0.16279
FILIP1,0.98262,0.1629
NLRC3,0.98255,0.16292
MAPK11,0.9824,0.16295
FXYD1,0.98226,0.16299
PRICKLE1,0.98171,0.16312
KCTD20,0.98131,0.16322
KLF2,0.98128,0.16323
GSDMA,0.98074,0.16336
ADCY2,0.98058,0.1634
FBXO6,0.98041,0.16344
TNFRSF6B,0.98033,0.16346
KRT6A,0.97995,0.16356
BCL11A,0.9796,0.16364
PPM1N,0.97952,0.16366
TCEA3,0.97946,0.16368
ADAMTSL5,0.97941,0.16369
FZR1,0.97882,0.16383
DCHS2,0.97867,0.16387
CLDN24,0.97862,0.16388
NLGN1,0.97866,0.16388
DGCR8,0.97772,0.16411
CAPN8,0.97753,0.16415
EXOSC1,0.97697,0.16429
GJA3,0.97645,0.16442
LGR5,0.97641,0.16443
GLIPR1L1,0.97639,0.16444
DLGAP1,0.97634,0.16445
MBIP,0.97628,0.16446
RNF150,0.97627,0.16447
KHSRP,0.9762,0.16448
ZPLD1,0.97617,0.16449
KRTAP23-1,0.97577,0.16459
ARID1B,0.97578,0.16459
PLA2G6,0.97513,0.16475
TRIM9,0.97451,0.1649
RAB1B,0.97436,0.16494
GPX7,0.97417,0.16499
WLS,0.97414,0.16499
LOXHD1,0.97407,0.16501
DAP,0.97399,0.16503
AASS,0.97377,0.16509
TRABD,0.9737,0.1651
INAFM1,0.97324,0.16522
SH2D3C,0.97318,0.16523
IFIT1,0.97316,0.16524
ARSJ,0.97268,0.16536
DNMT3A,0.9726,0.16537
SLC48A1,0.97261,0.16537
RIPK4,0.97256,0.16539
DSG4,0.97253,0.16539
MNX1,0.97224,0.16546
EIF2B1,0.97224,0.16547
NPAS3,0.97195,0.16554
GYPB,0.97187,0.16556
HCFC1R1,0.97161,0.16562
BAIAP2L1,0.97159,0.16563
PTCH1,0.97129,0.1657
IPO5,0.97112,0.16575
GCLM,0.97049,0.1659
ZNF346,0.9703,0.16595
FAM168B,0.9698,0.16607
TGFBR3L,0.9697,0.1661
FAM98B,0.96928,0.1662
METTL8,0.96918,0.16623
BIN3,0.96859,0.16637
MRGPRX1,0.9684,0.16642
KRTAP27-1,0.96799,0.16653
PLA2G4E,0.96788,0.16655
PRR5,0.96763,0.16661
ALPI,0.96748,0.16665
KRT71,0.96675,0.16683
CCDC51,0.9663,0.16695
GPALPP1,0.96611,0.16699
ZNF17,0.96572,0.16709
RHOA,0.96556,0.16713
CASQ1,0.96549,0.16715
TES,0.96516,0.16723
FNDC4,0.96516,0.16723
SQSTM1,0.96461,0.16737
ZNF775,0.96451,0.16739
CHERP,0.9643,0.16745
KLHL5,0.96431,0.16745
APOBEC1,0.96425,0.16746
RABGEF1,0.96413,0.16749
FGF18,0.96397,0.16753
RPS28,0.96386,0.16756
ZSCAN30,0.96372,0.16759
LRRC74B,0.9635,0.16765
ZNF596,0.96347,0.16766
SELENBP1,0.96344,0.16766
PLA2G2F,0.96325,0.16771
TNFAIP8,0.96316,0.16773
LOC101928631,0.96287,0.16781
ZFC3H1,0.96272,0.16785
GEMIN5,0.96257,0.16788
VPS37D,0.96243,0.16792
RSG1,0.96227,0.16796
RMDN2,0.96218,0.16798
ZNF524,0.96219,0.16798
OR13A1,0.96192,0.16804
OR2L8,0.96065,0.16836
ZNF567,0.96067,0.16836
HOXA2,0.96061,0.16837
ANGPTL5,0.96058,0.16838
GPR75,0.96058,0.16838
TMEM248,0.96055,0.16839
DHX30,0.96047,0.16841
ORAI1,0.95998,0.16853
RRP1B,0.95979,0.16858
ITGB4,0.95946,0.16866
ADGRL3,0.9594,0.16868
HIST2H4B,0.95925,0.16872
RCCD1,0.95921,0.16873
SLC13A1,0.95906,0.16876
NCAPG2,0.95893,0.1688
SPATA24,0.95848,0.16891
RPL18,0.95845,0.16892
NASP,0.95844,0.16892
DLEC1,0.9583,0.16896
HPS6,0.95743,0.16917
ZEB1,0.95737,0.16919
PM20D2,0.95678,0.16934
REG4,0.95668,0.16937
ANO5,0.95625,0.16947
CSNK2A3,0.95554,0.16965
PWWP2B,0.95552,0.16966
SSUH2,0.95473,0.16986
RANBP3L,0.95369,0.17012
CEP78,0.95362,0.17014
FXYD5,0.95348,0.17017
ZNF720,0.95345,0.17018
PRRC2C,0.95325,0.17023
GAP43,0.95301,0.17029
TYW1B,0.95277,0.17035
CCDC115,0.9526,0.1704
PRR11,0.95211,0.17052
DNAJB13,0.952,0.17055
TMEM151A,0.95177,0.17061
C6orf165,0.9515,0.17068
CCNG1,0.95116,0.17076
CBX6,0.95112,0.17077
SNIP1,0.95109,0.17078
