symbol,ZSTAT,P
FAS,0.59108,0.27723
TCEB3B,0.59077,0.27734
HNRNPA3,0.59066,0.27738
C22orf23,0.59053,0.27742
NFIX,0.59046,0.27744
SRSF2,0.59044,0.27745
NT5C1A,0.5904,0.27746
CNOT7,0.59011,0.27756
UROD,0.58997,0.27761
ZNF485,0.58984,0.27765
DLX5,0.58975,0.27768
CAGE1,0.58969,0.2777
ANKRD1,0.58949,0.27776
FCHSD1,0.58933,0.27782
TAP1,0.58885,0.27798
POLR2H,0.58877,0.27801
MCAM,0.58849,0.2781
CDHR3,0.58841,0.27813
ZNF628,0.58828,0.27817
SEC11A,0.58828,0.27817
TRMT11,0.5882,0.2782
MRGPRX2,0.5881,0.27823
FAM3C,0.5878,0.27833
GADD45A,0.58766,0.27838
SNX18,0.58759,0.2784
ZFR,0.58757,0.27841
KRTAP9-8,0.58753,0.27842
UNC93B1,0.58747,0.27844
OR2L3,0.58745,0.27845
MRGPRX4,0.58738,0.27847
MYH3,0.58724,0.27852
PBK,0.58717,0.27855
RNF169,0.5871,0.27857
RASIP1,0.58707,0.27858
SPATA5L1,0.58692,0.27863
LYSMD2,0.58683,0.27866
SOX11,0.58659,0.27874
IGFL2,0.58654,0.27876
RHOD,0.58644,0.27879
ZNF774,0.58637,0.27881
MTSS1L,0.58638,0.27881
ASPRV1,0.58633,0.27883
GJD3,0.58628,0.27884
ITGA1,0.58627,0.27885
UCHL5,0.58572,0.27903
OR5B17,0.58554,0.27909
TTBK2,0.58543,0.27913
C7orf55,0.58539,0.27914
APOLD1,0.58538,0.27915
PSMB1,0.58505,0.27926
ESAM,0.58504,0.27926
BCR,0.58491,0.2793
VEZF1,0.58477,0.27935
DHRS4,0.58453,0.27943
MPHOSPH8,0.58417,0.27955
IL6R,0.584,0.27961
TXNDC12,0.5838,0.27968
NR2E3,0.58365,0.27973
TBC1D22A,0.58365,0.27973
CNIH2,0.5831,0.27991
MTFP1,0.58305,0.27993
MMP25,0.58276,0.28003
CPED1,0.58269,0.28005
DAPP1,0.58265,0.28006
CCDC43,0.58246,0.28013
SEMA3G,0.58228,0.28019
MYADM,0.58226,0.28019
PRR19,0.58214,0.28023
SLC22A17,0.58206,0.28026
C4orf27,0.582,0.28028
WDR89,0.58176,0.28036
EMILIN3,0.58159,0.28042
ARID4B,0.58149,0.28046
PCDHB11,0.58149,0.28046
MIXL1,0.58135,0.2805
JUP,0.58132,0.28051
LSM6,0.58121,0.28055
PAQR4,0.5812,0.28055
TCEB3CL,0.58087,0.28066
SLC1A7,0.58074,0.28071
ZNF766,0.58072,0.28071
WDR1,0.58061,0.28075
SNN,0.58047,0.2808
KAT2B,0.58039,0.28082
MFSD2B,0.58021,0.28089
P4HA3,0.58008,0.28093
PCDHB7,0.57999,0.28096
C1orf68,0.57978,0.28103
AGAP11,0.57975,0.28104
SULT1C4,0.57974,0.28105
NDFIP2,0.57974,0.28105
ACSS3,0.5797,0.28106
CCDC64B,0.57967,0.28107
PDE1B,0.5793,0.28119
KIF16B,0.57915,0.28124
GSC,0.57907,0.28127
OR2M5,0.57894,0.28131
RNF168,0.57888,0.28134
CD74,0.57871,0.28139
TRMT10A,0.57872,0.28139
TRAPPC5,0.57853,0.28145
TCP11,0.57806,0.28161
PATE3,0.57772,0.28172
REEP1,0.57681,0.28203
CDC42EP4,0.57682,0.28203
CAPN13,0.57662,0.2821
SMARCD3,0.57644,0.28216
CLYBL,0.57641,0.28217
SBK3,0.57628,0.28221
DEFB112,0.57624,0.28223
DYNC2LI1,0.57617,0.28225
OPRD1,0.57599,0.28231
CMTM8,0.57527,0.28255
EPHA7,0.57488,0.28269
ZFAT,0.57485,0.2827
MRPS6,0.57472,0.28274
SLC5A3,0.57472,0.28274
UBE2Q2,0.57453,0.2828
ANKDD1A,0.57437,0.28286
PROCA1,0.57428,0.28289
HCN1,0.574,0.28298
PKD1L1,0.57388,0.28302
PTPN4,0.57385,0.28303
OPCML,0.57362,0.28311
SMCO1,0.57339,0.28319
CDK3,0.57244,0.28351
MRPS26,0.57239,0.28353
NPEPPS,0.57232,0.28355
TM6SF1,0.57233,0.28355
PLA2G2C,0.57173,0.28375
ZFP14,0.57168,0.28377
COMMD7,0.5716,0.2838
LOC101929008,0.57146,0.28384
KLHL1,0.57144,0.28385
CMTM5,0.57119,0.28394
TMEM120A,0.57115,0.28395
PPP6R1,0.57108,0.28397
OR51B5,0.57102,0.28399
RYR2,0.57102,0.28399
TTC16,0.57096,0.28401
ZNF221,0.57041,0.2842
UQCRHL,0.57035,0.28422
FGF21,0.57027,0.28425
CARD8,0.57023,0.28426
TAF10,0.57004,0.28433
CHMP4C,0.56995,0.28436
ZSCAN4,0.56954,0.28449
CPA6,0.56927,0.28459
CASQ1,0.56915,0.28463
FAAH,0.56912,0.28464
MARVELD1,0.5691,0.28465
HELLS,0.56888,0.28472
HSF2BP,0.56872,0.28477
FGF20,0.56867,0.28479
REEP4,0.56865,0.2848
CCDC34,0.56857,0.28482
TSNARE1,0.56854,0.28483
ZSCAN18,0.56851,0.28484
RFT1,0.56852,0.28484
TCAIM,0.56838,0.28489
C1QTNF8,0.56834,0.2849
METTL8,0.56833,0.28491
ANXA11,0.56814,0.28497
HOXC4,0.56812,0.28498
UBE2G1,0.56789,0.28506
GKAP1,0.56773,0.28511
DOK3,0.56773,0.28511
SETD2,0.56727,0.28527
CD27,0.56711,0.28532
DDX41,0.56711,0.28532
RELL1,0.56705,0.28534
ASGR2,0.56681,0.28542
RSF1,0.56673,0.28545
SCAMP3,0.56619,0.28563
MST1R,0.56594,0.28572
CHST12,0.56511,0.286
SLC30A4,0.56507,0.28601
EXOC1,0.56505,0.28602
PCDHB16,0.5649,0.28607
EHD4,0.56479,0.28611
UBA6,0.5647,0.28614
GGA1,0.56467,0.28615
IL32,0.56454,0.28619
MICALL2,0.5645,0.28621
LZTS1,0.56446,0.28622
RAB1A,0.5643,0.28628
PCDHB8,0.56421,0.2863
RIN3,0.56418,0.28631
KRTAP5-2,0.5641,0.28634
ALPP,0.56398,0.28638
FAM168B,0.56396,0.28639
MRPL23,0.56391,0.28641
ZAR1,0.56376,0.28646
BARX1,0.56359,0.28652
MYH10,0.5633,0.28662
RSPH14,0.56325,0.28663
MS4A15,0.56323,0.28664
LST1,0.56304,0.2867
C6orf120,0.5629,0.28675
C7orf60,0.56274,0.28681
DTL,0.56252,0.28688
PTGDS,0.56203,0.28705
OR1F1,0.5619,0.28709
UBR1,0.56132,0.28729
AP1B1,0.56115,0.28735
LY75,0.56102,0.28739
MACF1,0.56083,0.28746
IFNA4,0.56014,0.28769
JSRP1,0.56012,0.2877
H2AFZ,0.55985,0.28779
UGT3A2,0.55986,0.28779
DIRAS3,0.5598,0.28781
ACTL8,0.55962,0.28787
RERGL,0.55936,0.28796
AKAP9,0.55933,0.28797
SLC25A23,0.55927,0.28799
C11orf52,0.55925,0.288
CSNK1D,0.55907,0.28806
PGM3,0.55883,0.28814
HRCT1,0.55883,0.28814
H2AFJ,0.55865,0.2882
ITGAM,0.55852,0.28824
RNF17,0.55837,0.2883
RFC3,0.55815,0.28837
ZAR1L,0.55786,0.28847
USE1,0.55765,0.28854
OR6K6,0.55751,0.28859
SLC46A2,0.55732,0.28865
MMP17,0.55704,0.28875
AURKAIP1,0.55688,0.2888
GPR52,0.55665,0.28888
EVA1B,0.55632,0.289
C2CD4B,0.55627,0.28901
SPECC1L,0.55626,0.28902
KIF19,0.55608,0.28908
WDR62,0.55569,0.28921
MLYCD,0.55476,0.28953
LRRC73,0.5546,0.28958
SUPV3L1,0.55444,0.28964
LOC101929185,0.55444,0.28964
MARCH6,0.55429,0.28969
NOL9,0.55429,0.28969
TPD52L3,0.55407,0.28977
HTATIP2,0.55377,0.28987
TMEM210,0.55367,0.2899
THY1,0.5535,0.28996
TBX3,0.55315,0.29008
ARL11,0.55314,0.29008
RAPGEF1,0.55293,0.29016
LOC101059906,0.55273,0.29022
RPL5,0.55264,0.29025
SH3BP1,0.55255,0.29029
ADPGK,0.55242,0.29033
SUCLA2,0.55218,0.29041
PTH2R,0.55211,0.29044
GRIN1,0.55192,0.2905
LAMB4,0.55189,0.29051
ZBTB32,0.55171,0.29057
MKX,0.55132,0.29071
UBE2S,0.55128,0.29072
MGAT2,0.55119,0.29075
TCEB3C,0.55115,0.29077
ELOVL3,0.55104,0.2908
POLI,0.55098,0.29082
GLRA3,0.55027,0.29107
TNNT2,0.54988,0.2912
LOC100129098,0.54984,0.29121
GDPD1,0.54975,0.29124
CDPF1,0.54971,0.29126
HCFC1R1,0.54933,0.29139
IFNE,0.54923,0.29142
MYOM1,0.54914,0.29145
TCHP,0.54874,0.29159
AP3S1,0.54867,0.29162
CD5L,0.54835,0.29173
GPR89B,0.54827,0.29175
ATXN7L3,0.54787,0.29189
FAM53B,0.54737,0.29206
C14orf2,0.54713,0.29215
RND3,0.54695,0.29221
SH3BP2,0.54675,0.29227
TATDN1,0.54646,0.29238
HCAR2,0.54619,0.29247
PTPRF,0.54613,0.29249
PANX1,0.54582,0.29259
ZNF33B,0.54579,0.2926
GATSL3,0.54581,0.2926
TICAM2,0.54554,0.29269
APLP2,0.54545,0.29272
MUSK,0.54537,0.29275
C1QTNF1,0.54518,0.29281
PCDHB9,0.54518,0.29282
WDR36,0.54504,0.29286
SCAP,0.5447,0.29298
ADORA2B,0.54418,0.29316
FAM63A,0.54407,0.2932
TMED10,0.54402,0.29322
SLC45A1,0.54398,0.29323
LOC100505478,0.54378,0.2933
CORO1C,0.54371,0.29332
CCNL2,0.54322,0.29349
FAM228A,0.54322,0.29349
SFRP4,0.54292,0.29359
CXXC4,0.54283,0.29362
GNRH1,0.54276,0.29365
ALDOC,0.54264,0.29369
S100A1,0.54249,0.29374
PSMB8,0.54212,0.29387
C19orf24,0.54212,0.29387
PLEKHF2,0.54191,0.29394
CSF1R,0.54187,0.29395
CD53,0.54181,0.29398
C1orf158,0.54164,0.29403
HERPUD2,0.54166,0.29403
SOX8,0.5416,0.29405
LEP,0.54157,0.29406
GDNF,0.54145,0.2941
POLRMT,0.54145,0.2941
FAM231B,0.54116,0.2942
DDTL,0.54116,0.2942
STMN2,0.54093,0.29428
ADRBK1,0.5408,0.29432
PRKG1,0.5403,0.29449
IRX2,0.54019,0.29453
SIRPG,0.54005,0.29458
TDRD9,0.53995,0.29462
ITGAX,0.53966,0.29472
DUSP28,0.53957,0.29475
CNTN5,0.5395,0.29477
TRMT12,0.53944,0.29479
GIMAP7,0.53926,0.29485
REP15,0.53925,0.29486
RPS24,0.53847,0.29513
SYCP2L,0.53838,0.29516
PPP2R2A,0.53808,0.29526
NDUFS8,0.53796,0.2953
NLRP10,0.53788,0.29533
EEF1D,0.53787,0.29533
TNFRSF18,0.53755,0.29544
KAZALD1,0.53743,0.29548
FBXL16,0.5372,0.29556
MEIS2,0.53713,0.29559
SLC25A46,0.53707,0.29561
SLC9A3R2,0.53697,0.29565
TRPM1,0.53694,0.29565
GALNT1,0.53686,0.29568
CCDC153,0.5363,0.29588
BPIFB4,0.53616,0.29592
RPL21,0.53596,0.29599
DCTN6,0.53583,0.29604
ADGRF1,0.5358,0.29605
SH2D1B,0.53572,0.29608
MNDA,0.53567,0.29609
CER1,0.53565,0.2961
DHX37,0.53552,0.29615
SMIM24,0.53539,0.29619
ZNF879,0.53536,0.2962
ZIC4,0.53524,0.29624
C1orf111,0.53508,0.2963
CHDH,0.53486,0.29637
ATG2A,0.53481,0.29639
ZNF548,0.53478,0.2964
ITGB5,0.53464,0.29645
EFCAB13,0.53388,0.29671
DUOXA2,0.53382,0.29673
KCNK1,0.53374,0.29676
ZNF816,0.53342,0.29687
HIST1H4H,0.53337,0.29689
MLST8,0.53333,0.2969
LRRIQ3,0.53322,0.29694
C16orf52,0.53283,0.29708
CDC42,0.5328,0.29709
DPYSL2,0.53264,0.29714
IQGAP3,0.53221,0.29729
PITPNC1,0.5321,0.29733
PLA2G2F,0.53197,0.29737
ACTA2,0.53152,0.29753
DCDC2C,0.53131,0.2976
MOV10,0.53105,0.29769
GLTPD2,0.53103,0.2977
MYT1L,0.53088,0.29775
SEC14L4,0.53089,0.29775
ANGPTL4,0.5308,0.29778
CCL3,0.5307,0.29781
ZNF408,0.53052,0.29788
NAT8L,0.53045,0.2979
KIAA0513,0.53038,0.29792
ST7L,0.53038,0.29792
LINS,0.53033,0.29794
DAOA,0.53029,0.29796
CCL1,0.53026,0.29797
IDO2,0.52989,0.29809
SMOC2,0.52956,0.29821
DTX2,0.52952,0.29822
C1QTNF2,0.52939,0.29827
DEFA1B,0.52917,0.29834
FLCN,0.52899,0.2984
PCYOX1L,0.52893,0.29843
C12orf4,0.5288,0.29847
COQ6,0.52875,0.29849
CHAC1,0.52876,0.29849
MASP1,0.52859,0.29854
LYZL6,0.52856,0.29855
C10orf142,0.52854,0.29856
IL17RD,0.52843,0.2986
DCDC1,0.52797,0.29876
GMEB2,0.52784,0.2988
LRRC48,0.52779,0.29882
GLT8D2,0.52771,0.29885
ACVR2B,0.52746,0.29894
ATP8B2,0.52719,0.29903
ERGIC2,0.52716,0.29904
SRSF11,0.52707,0.29907
SCN7A,0.52683,0.29915
LLPH,0.5268,0.29917
DAPK1,0.5267,0.2992
PLOD2,0.52624,0.29936
ZNF749,0.52618,0.29938
DGKB,0.52577,0.29952
GIGYF2,0.52553,0.29961
FCGRT,0.52549,0.29962
FAHD2A,0.52509,0.29976
QTRT1,0.52476,0.29987
ODF3B,0.52471,0.29989
KHDRBS2,0.52472,0.29989
DKK3,0.52472,0.29989
ZNF316,0.5245,0.29996
SMCR8,0.52441,0.3
MAP2K5,0.52429,0.30004
UNC119,0.52413,0.30009
DDIT4L,0.52371,0.30024
SLC25A52,0.52328,0.30039
BBS4,0.52324,0.3004
GRHPR,0.52319,0.30042
FAM209A,0.52288,0.30053
KIDINS220,0.52268,0.3006
HSPBP1,0.52263,0.30062
RTN4R,0.52262,0.30062
HDAC9,0.52248,0.30067
ANKRD30A,0.52246,0.30068
TAC3,0.52241,0.30069
OR6K3,0.52237,0.30071
ASB18,0.52234,0.30072
PCDH8,0.52223,0.30076
PRKCB,0.52192,0.30086
RHBDD3,0.52168,0.30095
DPYSL3,0.52155,0.30099
SEMA4C,0.52143,0.30103
ABCC3,0.5212,0.30112
AMBP,0.52105,0.30117
BRWD1,0.52081,0.30125
PGBD4,0.52057,0.30133
PIP5K1C,0.52055,0.30134
CD3G,0.5205,0.30136
SPRR2B,0.52022,0.30145
RGS4,0.52009,0.3015
KIAA0100,0.51982,0.30159
S100A12,0.51938,0.30175
TSPAN12,0.51936,0.30176
COLCA1,0.51912,0.30184
PRKAA2,0.51898,0.30189
HSPB6,0.51896,0.30189
SLC10A6,0.51894,0.3019
EWSR1,0.51892,0.30191
KCNK10,0.5188,0.30195
AFMID,0.51863,0.30201
CKS2,0.51828,0.30213
PAX5,0.51819,0.30216
FGF1,0.51813,0.30218
YTHDF2,0.51798,0.30224
APLF,0.51795,0.30225
WSB1,0.51766,0.30235
SGCG,0.51752,0.3024
ATP5L2,0.51721,0.3025
ZFHX4,0.51713,0.30253
KHSRP,0.51681,0.30264
TTC38,0.51675,0.30267
C22orf29,0.51668,0.30269
AMPD3,0.51663,0.30271
CAMK2G,0.51659,0.30272
HMGA2,0.51656,0.30273
CLEC9A,0.51616,0.30287
CXCL3,0.51596,0.30294
POU6F2,0.51577,0.30301
HSD17B7,0.51545,0.30312
BAIAP2L2,0.51541,0.30313
CHI3L1,0.51531,0.30317
TC2N,0.51503,0.30327
TRAF3IP2,0.5149,0.30331
WSCD2,0.51467,0.30339
PLAG1,0.51455,0.30343
TARDBP,0.51411,0.30359
ATAD3A,0.51409,0.3036
HEYL,0.51405,0.30361
LCE4A,0.51381,0.30369
COPB1,0.51367,0.30374
GDF7,0.51364,0.30375
SULT1E1,0.5135,0.3038
TMCO2,0.51333,0.30386
HSPB8,0.51313,0.30393
INTS1,0.51306,0.30396
HPCAL1,0.51289,0.30402
CANT1,0.51278,0.30405
CNOT1,0.51265,0.3041
ATG16L1,0.51257,0.30412
TLL2,0.51256,0.30413
CHMP1B,0.51254,0.30414
CLDN11,0.51246,0.30416
ISOC2,0.51246,0.30417
CTDP1,0.51245,0.30417
SPDYE6,0.51245,0.30417
ATG2B,0.5122,0.30426
ILDR1,0.5118,0.30439
ASCC1,0.51176,0.30441
GRM6,0.51135,0.30455
EXOG,0.51117,0.30461
TFEB,0.51113,0.30463
MKL2,0.51083,0.30474
CEP55,0.51068,0.30479
STK17A,0.51055,0.30483
CYP2A13,0.51047,0.30486
PLA2G4A,0.51017,0.30497
CCDC181,0.51015,0.30497
OR2L8,0.51003,0.30501
PXDN,0.50989,0.30506
GPT,0.50987,0.30507
TMTC1,0.50938,0.30524
TM4SF20,0.50928,0.30528
MGAT4B,0.50915,0.30532
TMEM255B,0.50868,0.30549
GCLC,0.50799,0.30573
TREM2,0.50796,0.30574
GDA,0.50781,0.30579
PHOSPHO2-KLHL23,0.50776,0.30581
DHCR7,0.50745,0.30592
WFDC1,0.50722,0.306
CSRP3,0.50716,0.30602
C7orf55-LUC7L2,0.50687,0.30612
LUC7L2,0.50634,0.30631
DNAJA3,0.50617,0.30637
KSR1,0.50579,0.3065
KRT6C,0.50568,0.30654
ICE1,0.50544,0.30663
STEAP3,0.50536,0.30665
ATP9A,0.50512,0.30674
CRAT,0.50503,0.30677
FKBP7,0.50494,0.3068
NECAB2,0.50488,0.30682
HOXA9,0.50466,0.3069
LGI3,0.50458,0.30693
TVP23B,0.50446,0.30697
CAMKK1,0.50444,0.30698
PIGU,0.50433,0.30701
ELP3,0.50407,0.30711
BTBD2,0.50398,0.30714
ZFP37,0.50398,0.30714
CXCL1,0.50348,0.30731
SOX10,0.50344,0.30733
SDR16C5,0.50343,0.30733
DHCR24,0.50329,0.30738
VPS16,0.50298,0.30749
CPAMD8,0.50293,0.30751
SRRM4,0.50258,0.30763
BTD,0.50255,0.30764
GSR,0.50251,0.30765
ZDBF2,0.50235,0.30771
RNF180,0.50225,0.30775
KRTAP9-3,0.50198,0.30784
ZP1,0.5019,0.30787
C5AR1,0.50186,0.30788
PRAMEF12,0.50187,0.30788
VPREB3,0.50169,0.30794
GNPTAB,0.50168,0.30794
BUB3,0.50123,0.3081
ERCC5,0.50123,0.3081
MTHFD2,0.50122,0.30811
PLCG2,0.50117,0.30813
CDC37,0.50112,0.30814
ADGRE2,0.50098,0.30819
ATPAF2,0.50085,0.30824
POFUT1,0.50068,0.3083
HVCN1,0.50069,0.3083
CLCN3,0.50063,0.30831
RAB1B,0.50046,0.30838
MARVELD2,0.50028,0.30844
PELO,0.49986,0.30859
PTGER2,0.49967,0.30865
MSMB,0.49951,0.30871
PSAPL1,0.4994,0.30875
FAM170B,0.4993,0.30878
SYNGR4,0.49911,0.30885
NME5,0.49905,0.30887
DHRS4L2,0.49903,0.30888
ZNF623,0.49901,0.30889
FBLN1,0.49862,0.30902
API5,0.49854,0.30905
CYB5R3,0.4983,0.30914
MAG,0.49822,0.30916
ZNF625,0.49809,0.30921
SCGB3A2,0.498,0.30924
ATOH8,0.49797,0.30925
FGF22,0.49795,0.30926
HPS1,0.49794,0.30926
C20orf195,0.49762,0.30938
PRDX3,0.49746,0.30943
DNAH7,0.49731,0.30948
SH2D7,0.49724,0.30951
RBM8A,0.49717,0.30953
IP6K3,0.49715,0.30954
SEPN1,0.49714,0.30955
HCRT,0.49711,0.30955
RAB3GAP2,0.49694,0.30961
F5,0.4969,0.30963
ADAM7,0.49649,0.30977
SCGB3A1,0.49635,0.30982
NDRG4,0.4962,0.30988
ZNF211,0.49598,0.30995
ZNF446,0.49595,0.30996
VNN2,0.49591,0.30998
CD244,0.49591,0.30998
OSBPL3,0.49575,0.31004
FAM188B,0.49573,0.31004
ELAVL4,0.49574,0.31004
LAMTOR5,0.4957,0.31005
HELZ,0.49564,0.31007
COPB2,0.49548,0.31013
TFAP2D,0.49542,0.31015
NAPEPLD,0.49534,0.31018
OPTC,0.49534,0.31018
DLL4,0.49501,0.3103
C3orf22,0.49481,0.31037
MED1,0.49476,0.31038
NKX2-4,0.49468,0.31041
ZNF197,0.4947,0.31041
NPSR1,0.49442,0.3105
SLC9C1,0.49442,0.31051
OXLD1,0.49407,0.31063
SNX5,0.49387,0.3107
OR1K1,0.49355,0.31081
TROAP,0.49348,0.31083
FAM209B,0.49351,0.31083
ZBTB43,0.49343,0.31085
APBA3,0.49337,0.31088
DENND2D,0.49314,0.31096
SEBOX,0.4928,0.31108
PGM2L1,0.49262,0.31114
PTPRR,0.49257,0.31116
DNAJC22,0.49221,0.31128
C14orf93,0.49217,0.3113
PRSS33,0.49204,0.31134
OR1L4,0.49201,0.31136
NCOA6,0.49162,0.3115
GRB14,0.49153,0.31153
METTL6,0.49127,0.31162
SERINC4,0.49088,0.31176
CILP,0.49059,0.31186
IQCB1,0.49056,0.31187
EXOC6B,0.49046,0.31191
HRH1,0.49002,0.31206
LCE2A,0.48986,0.31212
ENPP1,0.4896,0.31221
AVEN,0.48957,0.31222
NAT14,0.48931,0.31231
PAXBP1,0.48922,0.31234
ZMYM2,0.48913,0.31237
PHRF1,0.4891,0.31239
TEN1,0.48907,0.3124
ACP5,0.48888,0.31246
CEP72,0.48888,0.31246
KCTD17,0.48837,0.31264
CCDC141,0.48831,0.31266
MXRA7,0.48787,0.31282
TMEM159,0.48784,0.31283
MYCL,0.48769,0.31289
CCDC127,0.48737,0.313
ZNF670,0.48727,0.31303
OPN1SW,0.48729,0.31303
LOC101928879,0.48697,0.31314
DNA2,0.48663,0.31326
DCUN1D3,0.48664,0.31326
LOC101929304,0.48646,0.31332
S100A16,0.48638,0.31335
TEKT5,0.48622,0.31341
C20orf203,0.48596,0.3135
PAM16,0.4856,0.31362
SYNE2,0.48551,0.31366
TTPA,0.48518,0.31377
ANKRD18B,0.48513,0.31379
SPRR2A,0.48491,0.31387
RGMB,0.48486,0.31389
MFSD3,0.48471,0.31394
SPDYE3,0.48471,0.31394
RBM39,0.48401,0.31419
GRASP,0.48391,0.31423
NRG3,0.48358,0.31434
SLITRK6,0.48324,0.31446
TULP4,0.48323,0.31447
LDOC1L,0.48317,0.31449
RFFL,0.48317,0.31449
LOC200726,0.48298,0.31455
CD248,0.48289,0.31459
NTN4,0.48286,0.3146
GLS2,0.48256,0.3147
MEPE,0.48252,0.31472
TBCD,0.48251,0.31472
MYBL1,0.48237,0.31477
FASTKD5,0.48221,0.31483
LGSN,0.48193,0.31493
ZNF385C,0.4819,0.31494
CASKIN1,0.48186,0.31495
NUMA1,0.48175,0.31499
LINGO2,0.48174,0.315
KRT6B,0.48164,0.31503
ZNF280B,0.48158,0.31505
OASL,0.48154,0.31506
LOC101928093,0.48154,0.31507
SLC51A,0.48146,0.31509
ADGRV1,0.4813,0.31515
HLA-DOA,0.48126,0.31517
STRA6,0.48118,0.31519
ABCD2,0.48118,0.31519
DEGS2,0.48092,0.31529
NR6A1,0.4808,0.31533
CNNM3,0.47929,0.31587
BTBD11,0.47924,0.31588
COPS7B,0.4792,0.3159
ARL14EP,0.47918,0.31591
PATZ1,0.47886,0.31602
TRIM31,0.47883,0.31603
FBXW10,0.47867,0.31609
UBE2D4,0.47861,0.31611
DLG5,0.47858,0.31612
SLC26A4,0.47848,0.31615
ZNF737,0.47843,0.31617
RFC5,0.47841,0.31618
ZNF324,0.47824,0.31624
PRDM9,0.47816,0.31627
KREMEN2,0.478,0.31632
LRP2,0.47788,0.31637
S100A8,0.47788,0.31637
BIVM,0.47776,0.31641
LCK,0.47748,0.31651
MUC12,0.47696,0.3167
ZNF429,0.47684,0.31674
LEKR1,0.47683,0.31674
BCL7B,0.4768,0.31675
CD72,0.4766,0.31682
RCBTB2,0.47659,0.31683
RCBTB1,0.47624,0.31695
TBX20,0.47621,0.31696
LOC101928868,0.47595,0.31706
OR56A5,0.47584,0.31709
KCNQ3,0.47562,0.31717
CXCL8,0.47558,0.31719
GTF2H3,0.47556,0.31719
TSPAN5,0.47531,0.31728
SAMD7,0.47527,0.3173
ELAC2,0.47517,0.31733
ASCL2,0.47504,0.31738
SNX25,0.47496,0.31741
ASB7,0.47492,0.31742
LYG2,0.47487,0.31744
PCNXL3,0.47464,0.31752
PYROXD2,0.47443,0.3176
AICDA,0.47426,0.31766
ADAMTS9,0.47426,0.31766
NPHP1,0.47402,0.31774
ZPR1,0.47359,0.3179
NCOA7,0.47323,0.31803
PPP1R11,0.4729,0.31814
ZNRD1,0.4729,0.31814
HIVEP3,0.47276,0.31819
DPYD,0.47263,0.31824
BRI3BP,0.47254,0.31827
WNK1,0.47252,0.31828
DNER,0.47246,0.3183
IGSF3,0.47227,0.31837
CYB5A,0.47218,0.3184
EXOC6,0.47183,0.31852
SYCE2,0.47176,0.31855
BTF3L4,0.47165,0.31859
LRRFIP1,0.47162,0.3186
NAP1L4,0.47147,0.31865
MTMR3,0.47134,0.3187
QTRTD1,0.47106,0.3188
MYO9B,0.47044,0.31902
LRCH3,0.47033,0.31906
CHPF2,0.47008,0.31915
FASLG,0.47006,0.31916
MFSD1,0.46996,0.31919
CETN1,0.46979,0.31925
TYW1,0.46976,0.31926
MMRN2,0.46976,0.31926
SLC10A4,0.46951,0.31935
ANKS3,0.46946,0.31937
CAMK2A,0.46937,0.3194
HIST1H2AM,0.46928,0.31943
PPP2R4,0.46926,0.31944
RAB42,0.46925,0.31945
FSCN3,0.4692,0.31946
VTN,0.46907,0.31951
NFYC,0.46897,0.31954
SCN8A,0.46898,0.31954
CNTF,0.46859,0.31968
PDCD2,0.46809,0.31986
C2CD2,0.46799,0.3199
DOK1,0.4673,0.32014
AUP1,0.4673,0.32014
LMBR1L,0.46706,0.32023
NOV,0.46646,0.32044
UNK,0.46641,0.32046
SLC25A17,0.46627,0.32051
KIF3C,0.46626,0.32052
CEP85,0.46618,0.32054
RECQL4,0.46604,0.32059
S100A14,0.46588,0.32065
LOC101929728,0.46547,0.3208
MMP9,0.46543,0.32081
ZSCAN2,0.46533,0.32085
HCN2,0.46527,0.32087
PIH1D1,0.46513,0.32092
DDX23,0.46498,0.32097
SNRPF,0.46492,0.32099
EXO1,0.46485,0.32102
TECTB,0.46462,0.3211
ELL2,0.46458,0.32112
ELFN2,0.46449,0.32115
FANCD2,0.4644,0.32118
LCE3D,0.46434,0.3212
NUDT16L1,0.46434,0.3212
ZNF716,0.46418,0.32126
WDPCP,0.46417,0.32126
BMS1,0.46415,0.32127
SETSIP,0.46405,0.32131
PRKDC,0.46387,0.32137
OPN4,0.46338,0.32155
NUDT6,0.46312,0.32164
GIMAP4,0.46299,0.32168
COMMD1,0.46279,0.32176
PWWP2B,0.46241,0.32189
PRTG,0.46222,0.32196
TDRD12,0.4618,0.32211
SCOC,0.46175,0.32213
CEACAM20,0.46163,0.32217
ACD,0.46135,0.32227
IYD,0.46105,0.32238
LOC100996273,0.46044,0.3226
PI4K2B,0.46042,0.32261
SNTN,0.46017,0.3227
ZNF136,0.46012,0.32271
TOPBP1,0.4601,0.32272
UPF2,0.46011,0.32272
DDX60,0.46011,0.32272
CHTOP,0.45996,0.32277
MRPL2,0.45943,0.32296
APOL3,0.45938,0.32298
ASIP,0.45934,0.32299
PARD3B,0.45908,0.32309
PPIP5K1,0.45906,0.3231
CYP2E1,0.45905,0.3231
WFDC10A,0.45875,0.32321
GZMK,0.45874,0.32321
KLK12,0.45839,0.32334
ADAM28,0.45838,0.32334
CD3EAP,0.45835,0.32335
CABLES2,0.45822,0.3234
VWDE,0.45814,0.32342
OGFR,0.45798,0.32348
C11orf68,0.45795,0.3235
RPS26,0.45793,0.3235
CYP26C1,0.45789,0.32351
PRIMPOL,0.45792,0.32351
CRCT1,0.45787,0.32352
